# Spritesheet, jump  256, 8 images
enemy_tonho: .word 16, 16
25,67,134,207,134,207,207,207,134,207,134,207,207,134,67,25,
25,67,134,134,207,207,207,134,207,207,134,207,134,134,67,25,
199,25,67,134,207,134,207,207,207,207,207,134,134,67,25,199,
199,199,199,67,67,67,207,134,134,134,67,67,67,199,199,199,
199,199,199,199,199,199,67,67,67,67,199,199,199,199,199,199,
199,199,199,199,199,67,67,67,67,67,67,199,199,199,199,199,
199,247,247,247,67,207,134,207,134,134,134,67,247,247,247,199,
247,255,255,247,207,207,207,134,207,134,134,207,247,255,255,247,
199,67,247,134,67,67,67,207,134,67,67,67,134,247,67,199,
199,67,207,207,67,255,67,207,207,67,255,67,134,207,67,199,
67,207,134,207,67,67,67,207,207,67,67,67,207,134,207,67,
67,134,207,134,207,207,134,207,207,134,207,207,207,134,134,67,
67,207,134,207,207,79,79,79,71,71,71,207,134,207,134,67,
67,134,207,207,79,87,87,87,87,87,87,71,207,134,134,67,
67,134,134,79,87,1,1,1,1,1,1,87,71,207,134,67,
67,134,207,79,87,255,1,1,1,1,255,87,71,134,134,67,
25,25,25,79,87,247,1,1,1,1,247,87,71,25,25,25,
25,34,34,25,79,87,87,87,87,87,87,71,25,34,34,25,
199,25,25,25,207,71,79,71,79,71,71,134,25,25,25,199,
199,199,199,67,67,67,207,134,134,134,67,67,67,199,199,199,
199,199,199,199,199,199,67,67,67,67,199,199,199,199,199,199,
199,199,247,247,67,67,67,67,67,67,199,199,247,247,247,199,
199,247,255,247,134,134,134,134,134,134,67,247,247,255,255,247,
199,199,255,134,207,134,207,207,134,134,134,247,255,247,255,199,
199,67,134,67,67,67,207,67,67,67,207,134,134,247,199,199,
199,67,134,67,255,67,207,67,255,67,207,134,207,134,67,199,
67,134,207,67,67,67,207,67,67,67,207,207,134,134,67,199,
67,134,207,207,134,207,134,207,207,207,207,207,134,134,134,67,
67,207,207,79,79,79,71,71,207,207,207,207,134,207,134,67,
67,134,79,87,87,87,87,87,71,207,207,134,207,134,134,67,
67,207,79,1,1,1,1,1,87,71,207,207,134,207,134,67,
67,134,79,255,1,1,1,255,87,71,207,134,134,134,134,67,
67,207,79,247,1,1,1,247,87,71,207,207,134,25,25,25,
67,207,71,87,87,87,87,87,71,207,134,134,25,34,34,25,
199,67,207,71,71,71,71,71,207,207,207,134,25,25,25,25,
199,199,67,67,134,207,207,207,207,134,134,67,67,199,199,199,
199,199,199,199,67,67,67,67,67,67,67,199,199,199,199,199,
199,247,247,247,199,199,67,67,67,67,67,67,247,247,199,199,
247,255,255,247,247,67,134,134,134,134,134,134,247,255,247,199,
199,255,247,255,247,134,134,134,207,207,134,207,134,255,199,199,
199,199,247,134,134,207,67,67,67,207,67,67,67,134,67,199,
199,67,134,207,134,207,67,255,67,207,67,255,67,134,67,199,
199,67,134,207,207,207,67,67,67,207,67,67,67,207,134,67,
67,134,207,134,207,207,207,207,207,134,207,134,207,134,134,67,
67,134,207,134,207,207,207,207,71,71,79,79,79,207,207,67,
67,134,134,207,134,207,207,71,87,87,87,87,87,79,134,67,
67,134,207,134,207,207,71,87,1,1,1,1,1,79,207,67,
67,134,134,207,207,207,71,87,255,1,1,1,255,79,134,67,
25,25,25,134,207,207,71,87,247,1,1,1,247,79,134,67,
25,34,34,25,207,134,207,71,87,87,87,87,87,71,134,67,
25,25,25,25,134,207,207,207,71,71,71,71,71,134,67,199,
199,199,199,67,67,134,134,207,207,207,207,134,67,67,199,199,
199,199,199,199,199,67,67,67,67,67,67,67,199,199,199,199,


